created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 18:51:18 +0000 2023;1734284740214300765;"@Paltiwest saya mengikuti setiap perkembangan masing-masing calon..justru yg pertama kali mendengungkan pilpres menang satu putaran dari pihak ganjar..jadi tdk usah memutarbalikkan fakta..justru pihak ganjar yg lebih dulu melalukan propaganda satu putaran https://t.co/vwIpdinqAP";0;0;1;3;in;153752273;1734204472778424748;fpriyautama;https://twitter.com/fpriyautama/status/1734284740214300765
Mon Dec 11 18:25:16 +0000 2023;1734278190053351544;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440350043426816;1734278190053351544;BruniD60992;https://twitter.com/BruniD60992/status/1734278190053351544
Mon Dec 11 18:25:14 +0000 2023;1734278181568315555;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440165032685568;1734278181568315555;MorozWade46512;https://twitter.com/MorozWade46512/status/1734278181568315555
Mon Dec 11 18:20:41 +0000 2023;1734277036678733939;"@Gus_Raharjo Pak Ganjar yang lebih baik dari capres lain saat ini";0;0;0;0;in;1690410533357592576;1734066991575749005;wawanipol;https://twitter.com/wawanipol/status/1734277036678733939
Mon Dec 11 18:20:17 +0000 2023;1734276935092428811;"Pilih yang terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Masa depan lebih baik di tangan pemimpin berkualitas. #IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;332657460;1734276935092428811;crizlhee21;https://twitter.com/crizlhee21/status/1734276935092428811
Mon Dec 11 18:20:16 +0000 2023;1734276933683134667;"Pilih yang terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Masa depan lebih baik di tangan pemimpin berkualitas. #IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440350043426816;1734276933683134667;BruniD60992;https://twitter.com/BruniD60992/status/1734276933683134667
Mon Dec 11 18:20:14 +0000 2023;1734276922937315706;"Pilih yang terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Masa depan lebih baik di tangan pemimpin berkualitas. #IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440165032685568;1734276922937315706;MorozWade46512;https://twitter.com/MorozWade46512/status/1734276922937315706
Mon Dec 11 18:17:39 +0000 2023;1734276274498216244;"@RizkiR4madani Ganjar calon pemimpin yang akan hajar para koruptor";0;0;0;0;in;1732225433486409728;1734121602814546242;subaedah_s10752;https://twitter.com/subaedah_s10752/status/1734276274498216244
Mon Dec 11 18:10:18 +0000 2023;1734274423945843174;"Pemimpin hebat! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Pilihan bijaksana untuk masa depan yang lebih baik.#GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara";0;0;0;0;in;1720440165032685568;1734274423945843174;MorozWade46512;https://twitter.com/MorozWade46512/status/1734274423945843174
Mon Dec 11 18:10:17 +0000 2023;1734274419797766638;"Pemimpin hebat! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Pilihan bijaksana untuk masa depan yang lebih baik.#GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara";0;0;0;0;in;1720440350043426816;1734274419797766638;BruniD60992;https://twitter.com/BruniD60992/status/1734274419797766638
Mon Dec 11 18:06:49 +0000 2023;1734273546082492747;"Capres Ganjar Pranowo, menegaskan regulasi di bidang kelautan ke depan harus berpihak pada nelayan. Regulasi yang dianggap tumpang tindih dan merugikan nelayan harus dikaji atau direvisi.  #SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/p8sknmTH02";1;0;6;6;in;1259753320152887296;1734273546082492747;Naandaa27;https://twitter.com/Naandaa27/status/1734273546082492747
Mon Dec 11 18:06:01 +0000 2023;1734273347696107716;"@kiki_daliyo Calon pemimpin Indonesia harus berintegritas seperti Pak Ganjar dan Pak Mahfud, dua²nya tegas dan komitmen melawan korupsi. #GanjarHajarKoruptor https://t.co/Lkw32aRfid";0;0;0;0;in;1714020610270187520;1734060902784348290;salmadhira06;https://twitter.com/salmadhira06/status/1734273347696107716
Mon Dec 11 18:05:22 +0000 2023;1734273180896735548;"Ganjar Pranowo-Mahfud MD, pilihan terbaik! Capres teruji dengan visi misi jelas. Masa depan cerah di tangan pemimpin berkualitas.#GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara";0;0;0;0;in;1720440350043426816;1734273180896735548;BruniD60992;https://twitter.com/BruniD60992/status/1734273180896735548
Mon Dec 11 18:05:19 +0000 2023;1734273171098923245;"Ganjar Pranowo-Mahfud MD, pilihan terbaik! Capres teruji dengan visi misi jelas. Masa depan cerah di tangan pemimpin berkualitas.#GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara";0;0;0;0;in;1720440165032685568;1734273171098923245;MorozWade46512;https://twitter.com/MorozWade46512/status/1734273171098923245
Mon Dec 11 18:04:14 +0000 2023;1734272895910596992;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa. #IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440165032685568;1734272895910596992;MorozWade46512;https://twitter.com/MorozWade46512/status/1734272895910596992
Mon Dec 11 18:03:53 +0000 2023;1734272809667371477;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa. #IndonesiaUnggul #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar";0;0;0;0;in;1720440350043426816;1734272809667371477;BruniD60992;https://twitter.com/BruniD60992/status/1734272809667371477
Mon Dec 11 18:03:10 +0000 2023;1734272630382026752;"Ganjar Nilai Durasi Debat Capres Selama 150 Menit Tak Akomodir Keinginan Publik Secara Menyeluruh https://t.co/7hQg9FKked #TempoNasional";0;92;49;60;in;18129942;1734272630382026752;tempodotco;https://twitter.com/tempodotco/status/1734272630382026752
Mon Dec 11 17:58:19 +0000 2023;1734271406333141466;"Calon presiden Ganjar Pranowo disambut antusias masyarakat saat tiba di Bandar Udara Domine Eduard Osok (DEO) Kota Sorong, Provinsi Papua Barat Daya.  Ganjar disambut dengan tarian adat penyambutan yang diiringi Suling Tambur, dan disematkan mahkota khas Papua.  #SahabatGanjar https://t.co/G2thIilnjP";0;0;7;9;in;1259753320152887296;1734271406333141466;Naandaa27;https://twitter.com/Naandaa27/status/1734271406333141466
Mon Dec 11 17:40:18 +0000 2023;1734266874181861552;"Pemimpin hebat! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Pilihan bijaksana untuk masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/FGWZ4m1fqZ";0;0;0;0;in;1720440553614061568;1734266874181861552;AlmirKeyes32993;https://twitter.com/AlmirKeyes32993/status/1734266874181861552
Mon Dec 11 17:36:54 +0000 2023;1734266019571736917;"Terima kasih Ganjar Pranowo atas dedikasinya untuk mendorong kesetaraan gender. Semoga visi dan misinya terus berlanjut sebagai Calon Presiden nanti. @131maetamong  SatSet Bareng GAMA https://t.co/LDnXSC5xi9";0;0;0;0;in;1688081975754760192;1734266019571736917;titosukmaaa;https://twitter.com/titosukmaaa/status/1734266019571736917
Mon Dec 11 17:32:15 +0000 2023;1734264846538137899;"@catatankaqihaty @Miduk17 Visi misi Jokowi dilanjut capres  ganjar 2 dan Prabowo 3 = 3 periode program kerjasama sutradara oligarki China kolaborasi boneka dengan negara Induk semang RRC https://t.co/64M0l2sMO0";0;0;0;0;in;1667213278240706560;1734238064988561713;alfatih212426;https://twitter.com/alfatih212426/status/1734264846538137899
Mon Dec 11 17:30:37 +0000 2023;1734264438545412515;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa. #SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734264438545412515;BruniD60992;https://twitter.com/BruniD60992/status/1734264438545412515
Mon Dec 11 17:30:37 +0000 2023;1734264438180425946;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa. #SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734264438180425946;LastraPent71298;https://twitter.com/LastraPent71298/status/1734264438180425946
Mon Dec 11 17:30:36 +0000 2023;1734264431226273991;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa. #SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734264431226273991;MorozWade46512;https://twitter.com/MorozWade46512/status/1734264431226273991
Mon Dec 11 17:29:51 +0000 2023;1734264242742927866;"@opposite6892 Golput = memenangkan Ganjar.";0;0;0;0;in;723318174377070594;1733568703483261337;capres_2022;https://twitter.com/capres_2022/status/1734264242742927866
Mon Dec 11 17:28:29 +0000 2023;1734263899095212247;"Jangan lupa besok nonton debat calon Presiden yaa... pak @mohmahfudmd akan menemani pak @ganjar_pranowo.  InsyaAllah... Bismillah Ganjar Mahfud Presiden dan Wakil Presiden RI 2024-2029 🤟🤟🤟❤️🇮🇩 https://t.co/E6ecjMHolb";6;25;114;588;in;1186243531037270017;1734263899095212247;msobri99;https://twitter.com/msobri99/status/1734263899095212247
Mon Dec 11 17:25:17 +0000 2023;1734263095701172274;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik. #SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734263095701172274;MorozWade46512;https://twitter.com/MorozWade46512/status/1734263095701172274
Mon Dec 11 17:25:17 +0000 2023;1734263094816198836;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik. #SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734263094816198836;BruniD60992;https://twitter.com/BruniD60992/status/1734263094816198836
Mon Dec 11 17:25:16 +0000 2023;1734263090789654676;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik. #SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734263090789654676;LastraPent71298;https://twitter.com/LastraPent71298/status/1734263090789654676
Mon Dec 11 17:20:36 +0000 2023;1734261914140844086;"Ganjar-Mahfud, bukan hanya sebagai calon presiden dan wakil presiden, tapi sebagai harapan baru untuk Indonesia yang lebih baik. Semangat! @seinaajo  SatSet Bareng GAMA https://t.co/IkxmZpeHlQ";0;0;0;1;in;1688196308472086528;1734261914140844086;wilddaannnbian;https://twitter.com/wilddaannnbian/status/1734261914140844086
Mon Dec 11 17:20:23 +0000 2023;1734261860856164828;"Cuma Ganjar Pranowo-Mahfud MD, Calon Presiden Indonesia 2024 teruji dengan visi misi jelas.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734261860856164828;LastraPent71298;https://twitter.com/LastraPent71298/status/1734261860856164828
Mon Dec 11 17:20:23 +0000 2023;1734261860281524415;"Cuma Ganjar Pranowo-Mahfud MD, Calon Presiden Indonesia 2024 teruji dengan visi misi jelas.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734261860281524415;MorozWade46512;https://twitter.com/MorozWade46512/status/1734261860281524415
Mon Dec 11 17:20:21 +0000 2023;1734261853344174303;"Cuma Ganjar Pranowo-Mahfud MD, Calon Presiden Indonesia 2024 teruji dengan visi misi jelas.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734261853344174303;BruniD60992;https://twitter.com/BruniD60992/status/1734261853344174303
Mon Dec 11 17:15:25 +0000 2023;1734260610290843731;"Ganjar Pranowo-Mahfud MD, pemimpin terbaik! Capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734260610290843731;BruniD60992;https://twitter.com/BruniD60992/status/1734260610290843731
Mon Dec 11 17:15:23 +0000 2023;1734260604557255102;"Ganjar Pranowo-Mahfud MD, pemimpin terbaik! Capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734260604557255102;LastraPent71298;https://twitter.com/LastraPent71298/status/1734260604557255102
Mon Dec 11 17:15:21 +0000 2023;1734260593027133784;"Ganjar Pranowo-Mahfud MD, pemimpin terbaik! Capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734260593027133784;MorozWade46512;https://twitter.com/MorozWade46512/status/1734260593027133784
Mon Dec 11 17:13:16 +0000 2023;1734260070815539641;"@Uki23 Dari kubu prabowo sama anies sama” kurang dari sisi wakilnya kalau ganjar kurang dari capresnya. Kasian prof mahfud salah pilih capres";0;0;0;0;in;1335271827510214656;1734083956239384766;afcdevan;https://twitter.com/afcdevan/status/1734260070815539641
Mon Dec 11 17:12:58 +0000 2023;1734259995288690798;"Calon presiden (Capres) 2024, Ganjar Pranowo, menegaskan regulasi di bidang kelautan ke depan harus berpihak pada nelayan. Regulasi yang dianggap tumpang tindih dan merugikan nelayan harus dikaji atau direvisi.  #SahabatGanjar #GanjarMahfud2024 https://t.co/Zns2k8weQO";0;0;0;1;in;1603395275808194561;1734259995288690798;Ganendra73;https://twitter.com/Ganendra73/status/1734259995288690798
Mon Dec 11 17:12:11 +0000 2023;1734259799335018588;"Capres Ganjar Pranowo Akan Perbanyak Kreatif Hub untuk Milenial dan Gen Z Untuk Lebih Berekspresi https://t.co/Kxgk6uIBDy via @Koran Bogor";0;0;0;0;in;1688093425533685760;1734259799335018588;koranbogor_;https://twitter.com/koranbogor_/status/1734259799335018588
Mon Dec 11 17:07:35 +0000 2023;1734258641371570361;"Aku bukan berduka Gibran ga jadi cawapres Ganjar. Tapi aku ga menyangka presiden Jokowi berubah begitu dahsyat. Bagaimana bisa capres yang pernah diserang pak Jokowi dengan isu pelanggaran HAM malah dipasangkan dengan anaknya sendiri. Dan pak Jokowi ga malu anaknya jadi cawapres";0;0;0;0;in;558402914;1734258641371570361;SiahaanSabeth;https://twitter.com/SiahaanSabeth/status/1734258641371570361
Mon Dec 11 17:04:06 +0000 2023;1734257763046564348;"Ganjar Pranowo Hadir Dalam Dialog Apindo - Capres 2024 Roadmap https://t.co/PPnVVsmEHN https://t.co/M43EkLn9Jh";0;0;0;0;in;1330791552583548932;1734257763046564348;bisnisindo_id;https://twitter.com/bisnisindo_id/status/1734257763046564348
Mon Dec 11 17:03:33 +0000 2023;1734257625162785267;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734257625162785267;MorozWade46512;https://twitter.com/MorozWade46512/status/1734257625162785267
Mon Dec 11 17:03:14 +0000 2023;1734257544598557178;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734257544598557178;BruniD60992;https://twitter.com/BruniD60992/status/1734257544598557178
Mon Dec 11 17:03:14 +0000 2023;1734257543680078097;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734257543680078097;LastraPent71298;https://twitter.com/LastraPent71298/status/1734257543680078097
Mon Dec 11 16:56:53 +0000 2023;1734255948682911774;"Pada Minggu (10/12), ratusan pengendara ojek online di Kabupaten Cianjur, Jawa Barat, bersatu dalam sebuah momen bersejarah untuk mendeklarasikan dukungan mereka kepada Ganjar Pranowo dan Mahfud MD sebagai calon Presiden dan Wakil Presiden dalam Pilpres 2024 mendatang.   Kegiatan… https://t.co/YAaMFIeEJF";0;0;1;2;in;1230994530083565568;1734255948682911774;sahabatganjar;https://twitter.com/sahabatganjar/status/1734255948682911774
Mon Dec 11 16:55:17 +0000 2023;1734255544527982842;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734255544527982842;LastraPent71298;https://twitter.com/LastraPent71298/status/1734255544527982842
Mon Dec 11 16:55:16 +0000 2023;1734255540430115149;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734255540430115149;BruniD60992;https://twitter.com/BruniD60992/status/1734255540430115149
Mon Dec 11 16:55:16 +0000 2023;1734255540379774999;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734255540379774999;MorozWade46512;https://twitter.com/MorozWade46512/status/1734255540379774999
Mon Dec 11 16:50:20 +0000 2023;1734254297234239599;"Pilih Capres yang terpercaya! Jelas adalah Ganjar Pranowo-Mahfud MD. #IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734254297234239599;LastraPent71298;https://twitter.com/LastraPent71298/status/1734254297234239599
Mon Dec 11 16:50:18 +0000 2023;1734254290967880030;"Pilih Capres yang terpercaya! Jelas adalah Ganjar Pranowo-Mahfud MD. #IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734254290967880030;BruniD60992;https://twitter.com/BruniD60992/status/1734254290967880030
Mon Dec 11 16:50:17 +0000 2023;1734254286043779135;"Pilih Capres yang terpercaya! Jelas adalah Ganjar Pranowo-Mahfud MD. #IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734254286043779135;MorozWade46512;https://twitter.com/MorozWade46512/status/1734254286043779135
Mon Dec 11 16:49:15 +0000 2023;1734254027733606526;"Sekretaris Jenderal PDI-P Hasto Kristiyanto meyakini elektabilitas pasangan calon presiden dan wakil presiden nomor urut 3, Ganjar Pranowo-Mahfud MD akan terus meningkat jika berkaca pada solidnya kekuatan suara di Jawa Tengah. &lt  #GanjarMahfud #Pemilu2024 https://t.co/jic0Ev9OOI";2;6;2;4;in;23343960;1734254027733606526;kompascom;https://twitter.com/kompascom/status/1734254027733606526
